order_id,customer_id,order_date,order_status
22597,2315,2024-07-24,Delivered
22598,687,2025-07-18,Delivered
22599,955,2025-11-18,Delivered
22600,847,2023-03-04,Delivered
22601,3732,2024-02-18,Delivered
22602,1717,2023-04-21,Delivered
22603,1280,2024-06-08,Delivered
22604,526,2023-03-26,Delivered
22605,1956,2024-12-26,Delivered
22606,4308,2024-10-12,Delivered
22607,619,2025-07-05,Delivered
22608,1751,2024-09-19,Delivered
22609,2432,2024-10-11,Delivered
22610,4835,2024-01-08,Cancelled
22611,3147,2023-04-02,Returned
22612,4962,2023-02-10,Delivered
22613,4108,2023-06-09,Delivered
22614,3853,2025-08-14,Delivered
22615,3016,2023-12-11,Delivered
22616,55,2023-04-30,Delivered
22617,1435,2025-08-25,Delivered
22618,533,2023-12-20,Delivered
22619,4745,2025-03-09,Delivered
22620,2389,2025-02-19,Delivered
22621,4818,2025-07-16,Delivered
22622,1151,2024-04-20,Delivered
22623,3480,2024-02-15,Delivered
22624,2889,2023-12-11,Delivered
22625,689,2024-12-14,Delivered
22626,1293,2023-05-02,Delivered
22627,1161,2023-05-02,Delivered
22628,2820,2024-05-10,Delivered
22629,170,2024-09-03,Delivered
22630,782,2023-11-29,Returned
22631,3356,2025-12-12,Delivered
22632,4724,2025-02-06,Cancelled
22633,1390,2025-11-18,Delivered
22634,3315,2023-10-07,Delivered
22635,639,2023-04-19,Delivered
22636,2468,2025-03-27,Delivered
22637,113,2024-09-03,Delivered
22638,2717,2025-03-04,Delivered
22639,4577,2025-04-10,Delivered
22640,4934,2025-11-18,Returned
22641,2045,2024-11-12,Delivered
22642,4121,2023-11-29,Delivered
22643,557,2023-04-06,Delivered
22644,1115,2025-06-27,Delivered
22645,346,2025-11-15,Delivered
22646,3725,2025-04-10,Delivered
22647,304,2024-09-02,Delivered
22648,3528,2025-01-13,Delivered
22649,1663,2025-08-03,Delivered
22650,4325,2025-03-17,Cancelled
22651,534,2023-02-27,Delivered
22652,2399,2024-02-19,Delivered
22653,4138,2025-09-20,Delivered
22654,70,2023-12-02,Delivered
22655,3501,2024-09-06,Delivered
22656,1692,2024-04-20,Delivered
22657,4420,2024-08-30,Delivered
22658,1491,2023-10-04,Delivered
22659,1784,2024-11-26,Delivered
22660,967,2024-08-04,Delivered
22661,896,2024-10-16,Delivered
22662,3980,2023-03-12,Returned
22663,204,2023-07-11,Delivered
22664,192,2025-06-18,Delivered
22665,563,2024-08-15,Delivered
22666,3521,2023-10-02,Delivered
22667,383,2025-05-13,Delivered
22668,1293,2023-03-08,Delivered
22669,4151,2024-06-17,Delivered
22670,3279,2023-09-04,Delivered
22671,4264,2024-02-05,Delivered
22672,92,2025-05-10,Delivered
22673,3963,2024-04-20,Delivered
22674,2320,2023-09-12,Delivered
22675,606,2024-07-21,Delivered
22676,3164,2025-01-04,Returned
22677,2105,2025-03-18,Cancelled
22678,1520,2024-10-30,Delivered
22679,4857,2025-07-29,Delivered
22680,4605,2023-09-07,Delivered
22681,1454,2023-04-12,Delivered
22682,3509,2025-09-16,Delivered
22683,1343,2024-03-24,Delivered
22684,2613,2025-01-26,Delivered
22685,3180,2023-06-03,Delivered
22686,498,2024-09-28,Delivered
22687,3574,2024-08-14,Delivered
22688,1194,2025-05-06,Delivered
22689,3561,2023-05-18,Delivered
22690,4933,2023-05-29,Delivered
22691,4923,2025-12-04,Delivered
22692,3506,2024-09-13,Delivered
22693,4992,2024-02-14,Delivered
22694,4821,2024-03-11,Delivered
22695,4395,2025-11-01,Delivered
22696,3694,2025-07-07,Delivered
22697,1175,2025-06-28,Delivered
22698,1110,2024-05-02,Delivered
22699,4096,2023-08-12,Delivered
22700,402,2023-04-11,Delivered
22701,210,2023-03-23,Delivered
22702,2672,2025-09-04,Delivered
22703,3753,2024-04-27,Delivered
22704,3801,2024-03-26,Delivered
22705,1491,2024-02-29,Returned
22706,2009,2023-08-04,Delivered
22707,3208,2023-02-22,Delivered
22708,4506,2025-09-04,Delivered
22709,2892,2023-11-05,Cancelled
22710,4378,2024-05-26,Delivered
22711,1005,2024-08-29,Delivered
22712,3005,2025-06-03,Delivered
22713,2877,2024-03-29,Delivered
22714,2884,2023-02-13,Returned
22715,2572,2023-11-14,Delivered
22716,4978,2023-07-07,Delivered
22717,3041,2024-05-26,Delivered
22718,2340,2025-05-07,Delivered
22719,2444,2023-12-13,Returned
22720,1069,2024-01-22,Delivered
22721,4909,2025-05-24,Delivered
22722,3251,2023-12-02,Delivered
22723,2440,2024-04-22,Delivered
22724,3434,2024-01-05,Delivered
22725,4567,2023-02-18,Delivered
22726,2364,2025-03-15,Returned
22727,3816,2023-05-24,Delivered
22728,409,2024-04-20,Delivered
22729,2241,2024-01-04,Delivered
22730,3388,2025-01-17,Delivered
22731,475,2023-02-15,Delivered
22732,4455,2025-09-24,Delivered
22733,2666,2023-10-09,Delivered
22734,4852,2024-04-17,Delivered
22735,4422,2023-09-03,Returned
22736,2745,2023-05-27,Returned
22737,669,2024-04-28,Delivered
22738,93,2024-05-31,Delivered
22739,2392,2025-11-21,Delivered
22740,2440,2023-12-10,Delivered
22741,1612,2023-10-22,Delivered
22742,3763,2023-12-13,Delivered
22743,327,2025-09-23,Delivered
22744,4213,2023-07-06,Delivered
22745,3627,2024-06-07,Delivered
22746,2825,2023-08-28,Delivered
22747,2325,2023-07-12,Returned
22748,4297,2023-07-04,Delivered
22749,4366,2025-11-28,Delivered
22750,4687,2023-06-30,Cancelled
22751,2567,2025-11-13,Delivered
22752,4382,2025-11-28,Delivered
22753,2874,2025-05-26,Delivered
22754,2241,2024-08-01,Delivered
22755,4105,2023-06-09,Delivered
22756,4446,2025-08-24,Delivered
22757,2869,2025-02-06,Delivered
22758,4900,2024-04-18,Delivered
22759,2854,2024-09-28,Delivered
22760,787,2024-08-03,Delivered
22761,2185,2025-02-21,Delivered
22762,1368,2024-06-22,Delivered
22763,1278,2025-10-15,Delivered
22764,4123,2025-06-21,Delivered
22765,742,2023-04-12,Cancelled
22766,3908,2025-11-05,Delivered
22767,1642,2024-07-20,Delivered
22768,3054,2024-03-14,Delivered
22769,505,2023-12-04,Delivered
22770,1590,2025-12-17,Delivered
22771,3961,2023-03-09,Delivered
22772,3311,2024-11-14,Delivered
22773,4530,2024-06-13,Delivered
22774,1429,2025-10-13,Delivered
22775,1629,2024-05-26,Delivered
22776,1565,2024-04-27,Delivered
22777,2672,2025-06-15,Delivered
22778,2733,2024-02-15,Delivered
22779,2229,2023-05-05,Cancelled
22780,3373,2023-06-24,Delivered
22781,2338,2025-09-29,Delivered
22782,2750,2023-10-22,Delivered
22783,4070,2025-08-25,Delivered
22784,1795,2025-06-12,Delivered
22785,600,2025-04-17,Delivered
22786,2779,2024-12-18,Delivered
22787,4919,2024-01-10,Delivered
22788,2662,2023-09-02,Delivered
22789,1233,2025-03-11,Delivered
22790,2413,2025-04-10,Delivered
22791,359,2025-02-09,Delivered
22792,3574,2025-12-06,Delivered
22793,3476,2024-10-28,Delivered
22794,578,2023-04-21,Delivered
22795,3913,2025-04-21,Delivered
22796,3648,2023-11-11,Delivered
22797,130,2023-03-27,Delivered
22798,4290,2023-07-10,Delivered
22799,2941,2025-07-02,Delivered
22800,1990,2025-07-29,Returned
22801,1165,2024-10-23,Delivered
22802,4364,2025-04-13,Delivered
22803,2810,2025-06-17,Delivered
22804,2870,2023-07-12,Delivered
22805,3112,2025-11-28,Delivered
22806,3001,2025-09-05,Delivered
22807,475,2024-02-04,Delivered
22808,3676,2024-03-20,Delivered
22809,4282,2025-10-07,Delivered
22810,2607,2024-10-20,Delivered
22811,2976,2023-12-05,Delivered
22812,1010,2023-04-03,Delivered
22813,1220,2025-04-04,Delivered
22814,2953,2025-07-31,Delivered
22815,306,2025-02-25,Delivered
22816,1227,2023-02-03,Delivered
22817,2776,2025-05-06,Delivered
22818,2033,2023-04-02,Cancelled
22819,560,2025-11-23,Delivered
22820,2527,2024-04-05,Delivered
22821,3262,2024-12-13,Delivered
22822,4972,2023-11-13,Delivered
22823,3018,2024-11-05,Delivered
22824,2169,2024-07-13,Delivered
22825,1430,2025-04-25,Delivered
22826,3658,2023-09-17,Delivered
22827,2337,2023-05-07,Delivered
22828,2913,2024-07-15,Returned
22829,3781,2023-07-16,Delivered
22830,3825,2025-08-17,Delivered
22831,3488,2025-09-08,Delivered
22832,1974,2024-12-18,Delivered
22833,553,2025-04-20,Delivered
22834,1487,2023-02-22,Delivered
22835,3830,2023-10-14,Delivered
22836,4127,2023-03-13,Delivered
22837,3906,2023-03-27,Delivered
22838,2662,2025-11-09,Delivered
22839,245,2024-04-24,Delivered
22840,574,2023-02-21,Delivered
22841,709,2025-08-18,Delivered
22842,1503,2025-09-28,Delivered
22843,3208,2023-02-20,Delivered
22844,133,2025-04-27,Delivered
22845,4716,2025-08-27,Delivered
22846,3971,2025-04-20,Delivered
22847,2385,2024-08-23,Delivered
22848,4714,2023-01-03,Delivered
22849,2729,2024-05-13,Delivered
22850,1098,2025-10-29,Delivered
22851,31,2025-11-16,Delivered
22852,1589,2023-03-16,Delivered
22853,2011,2024-07-27,Delivered
22854,172,2024-04-29,Delivered
22855,33,2024-04-04,Returned
22856,1907,2025-03-18,Delivered
22857,2267,2024-06-26,Delivered
22858,4788,2024-02-29,Delivered
22859,3359,2024-06-22,Delivered
22860,1508,2024-07-19,Delivered
22861,2149,2023-08-04,Delivered
22862,3111,2023-05-17,Delivered
22863,3800,2025-01-14,Returned
22864,1408,2024-01-21,Cancelled
22865,4270,2023-07-31,Delivered
22866,3557,2023-03-02,Delivered
22867,886,2025-01-29,Delivered
22868,4149,2023-07-08,Returned
22869,2694,2025-02-27,Delivered
22870,3622,2024-10-25,Returned
22871,2646,2025-09-23,Returned
22872,1941,2025-08-21,Delivered
22873,941,2024-10-01,Delivered
22874,3721,2024-02-19,Delivered
22875,3057,2023-07-06,Delivered
22876,2400,2024-11-30,Delivered
22877,4395,2023-11-22,Delivered
22878,4267,2025-10-01,Delivered
22879,3647,2024-07-13,Delivered
22880,1743,2023-03-18,Delivered
22881,2989,2025-11-14,Delivered
22882,4128,2025-11-27,Delivered
22883,4592,2025-08-24,Delivered
22884,3333,2023-08-27,Delivered
22885,3575,2024-11-18,Delivered
22886,457,2024-05-22,Delivered
22887,997,2024-03-24,Delivered
22888,1126,2023-11-18,Delivered
22889,298,2024-12-26,Delivered
22890,3181,2023-08-08,Delivered
22891,281,2025-08-26,Delivered
22892,1995,2024-06-07,Delivered
22893,2586,2023-03-15,Delivered
22894,3867,2025-02-06,Delivered
22895,1519,2025-07-13,Delivered
22896,1091,2023-06-30,Delivered
22897,3941,2024-10-22,Delivered
22898,3844,2024-06-30,Delivered
22899,1850,2024-06-28,Delivered
22900,1204,2025-06-02,Delivered
22901,2456,2024-11-01,Delivered
22902,1951,2024-07-11,Delivered
22903,1359,2024-09-10,Delivered
22904,3070,2024-08-05,Delivered
22905,629,2023-11-09,Delivered
22906,3386,2025-08-02,Delivered
22907,1929,2023-03-10,Delivered
22908,4739,2024-01-13,Delivered
22909,823,2024-05-25,Delivered
22910,3975,2024-05-25,Delivered
22911,2704,2025-11-20,Delivered
22912,1770,2025-06-27,Delivered
22913,897,2024-11-19,Delivered
22914,4057,2023-10-28,Returned
22915,580,2024-07-02,Delivered
22916,759,2024-07-21,Delivered
22917,3092,2025-07-28,Delivered
22918,4558,2024-10-14,Returned
22919,528,2024-01-02,Delivered
22920,1722,2024-09-08,Delivered
22921,3803,2024-11-27,Delivered
22922,2543,2023-11-29,Delivered
22923,305,2023-08-04,Delivered
22924,4661,2025-06-23,Delivered
22925,3205,2023-11-16,Delivered
22926,3117,2025-10-08,Delivered
22927,821,2024-07-13,Delivered
22928,3906,2023-11-18,Delivered
22929,4089,2024-02-19,Delivered
22930,3287,2025-11-22,Returned
22931,2339,2025-07-17,Delivered
22932,814,2025-07-05,Delivered
22933,1875,2023-10-06,Delivered
22934,1948,2023-12-16,Delivered
22935,2701,2024-12-25,Delivered
22936,1846,2025-01-03,Returned
22937,622,2025-12-16,Delivered
22938,366,2023-07-10,Delivered
22939,282,2025-07-04,Delivered
22940,3903,2025-02-11,Delivered
22941,2164,2023-09-19,Delivered
22942,2012,2023-09-20,Delivered
22943,3970,2024-02-27,Delivered
22944,4592,2025-11-19,Delivered
22945,1863,2025-11-13,Delivered
22946,3723,2024-09-08,Delivered
22947,291,2024-08-23,Delivered
22948,1947,2023-07-24,Delivered
22949,3225,2024-06-25,Delivered
22950,151,2025-08-06,Delivered
22951,3843,2024-06-18,Delivered
22952,4618,2023-08-23,Delivered
22953,4551,2024-03-28,Delivered
22954,306,2023-02-02,Delivered
22955,4713,2024-01-08,Delivered
22956,2028,2024-11-08,Delivered
22957,315,2025-07-07,Delivered
22958,1114,2023-10-30,Delivered
22959,669,2023-07-02,Delivered
22960,4920,2023-05-27,Returned
22961,4437,2025-05-10,Delivered
22962,4400,2025-06-21,Delivered
22963,1060,2025-05-18,Delivered
22964,1348,2025-03-22,Delivered
22965,4696,2023-12-13,Delivered
22966,955,2024-12-25,Delivered
22967,2751,2025-12-27,Delivered
22968,302,2024-04-29,Delivered
22969,4591,2025-10-19,Delivered
22970,96,2024-03-22,Delivered
22971,2775,2025-06-03,Delivered
22972,678,2024-04-03,Delivered
22973,2122,2023-10-16,Delivered
22974,2235,2024-11-03,Delivered
22975,429,2025-03-28,Cancelled
22976,2149,2024-12-14,Returned
22977,35,2025-06-26,Delivered
22978,3410,2025-06-30,Delivered
22979,4312,2025-01-09,Delivered
22980,427,2025-01-21,Delivered
22981,4204,2024-12-31,Delivered
22982,609,2023-02-04,Returned
22983,2961,2025-07-11,Delivered
22984,2778,2024-03-01,Delivered
22985,4163,2023-03-01,Delivered
22986,390,2023-04-15,Delivered
22987,3563,2023-03-01,Delivered
22988,1613,2025-10-14,Delivered
22989,2932,2023-07-08,Delivered
22990,4656,2024-09-24,Delivered
22991,4579,2023-05-08,Cancelled
22992,982,2025-10-11,Delivered
22993,2615,2023-12-19,Delivered
22994,2019,2023-04-22,Delivered
22995,476,2023-01-14,Returned
22996,2483,2024-08-31,Delivered
22997,2385,2023-12-28,Delivered
22998,3130,2025-11-19,Delivered
22999,3262,2023-09-20,Delivered
23000,3949,2025-03-18,Delivered
23001,3181,2024-12-09,Delivered
23002,1605,2023-12-29,Cancelled
23003,1907,2023-03-26,Delivered
23004,2784,2025-05-14,Delivered
23005,2390,2024-07-23,Delivered
23006,469,2024-04-15,Delivered
23007,3215,2024-06-25,Delivered
23008,1594,2024-12-16,Delivered
23009,4620,2024-01-17,Delivered
23010,1840,2025-06-28,Delivered
23011,4481,2023-06-16,Delivered
23012,1813,2024-10-18,Delivered
23013,674,2025-12-23,Delivered
23014,3228,2025-09-17,Delivered
23015,741,2024-10-19,Delivered
23016,3966,2025-04-23,Delivered
23017,2245,2025-06-02,Delivered
23018,3163,2023-06-02,Delivered
23019,1974,2023-01-09,Delivered
23020,3522,2023-11-22,Returned
23021,4257,2025-10-28,Delivered
23022,265,2023-02-20,Delivered
23023,2411,2024-04-13,Delivered
23024,3172,2025-10-19,Delivered
23025,4748,2023-03-10,Delivered
23026,567,2025-10-13,Delivered
23027,3066,2024-12-30,Returned
23028,3926,2023-03-23,Delivered
23029,1795,2023-06-15,Delivered
23030,1135,2023-01-17,Delivered
23031,2941,2023-03-23,Delivered
23032,915,2025-08-30,Delivered
23033,4880,2024-05-28,Delivered
23034,2818,2024-03-08,Delivered
23035,2107,2024-06-17,Delivered
23036,2242,2024-04-21,Delivered
23037,1903,2024-08-24,Delivered
23038,1099,2024-08-05,Delivered
23039,3701,2023-12-14,Delivered
23040,156,2023-09-07,Delivered
23041,1517,2025-04-15,Delivered
23042,159,2023-02-14,Delivered
23043,2232,2024-09-21,Delivered
23044,2227,2023-09-25,Delivered
23045,2647,2024-04-17,Delivered
23046,1623,2025-06-01,Delivered
23047,4870,2025-01-16,Delivered
23048,230,2025-10-20,Returned
23049,3902,2025-12-21,Delivered
23050,4445,2025-05-13,Delivered
23051,1034,2025-03-25,Delivered
23052,538,2025-03-15,Delivered
23053,2565,2025-05-17,Delivered
23054,1402,2024-10-14,Delivered
23055,644,2024-02-11,Delivered
23056,4075,2024-11-24,Delivered
23057,534,2023-12-28,Returned
23058,3472,2023-06-06,Delivered
23059,722,2024-12-29,Delivered
23060,3111,2023-11-08,Delivered
23061,4735,2024-04-01,Delivered
23062,3781,2023-02-17,Delivered
23063,2372,2023-03-11,Delivered
23064,2852,2024-08-21,Delivered
23065,3504,2023-05-13,Delivered
23066,2084,2025-04-06,Delivered
23067,4132,2023-08-29,Delivered
23068,4912,2023-04-01,Delivered
23069,2233,2023-01-21,Delivered
23070,387,2023-10-15,Delivered
23071,1577,2023-03-09,Delivered
23072,668,2024-02-01,Delivered
23073,3322,2023-04-06,Delivered
23074,4653,2025-02-17,Cancelled
23075,885,2023-06-20,Delivered
23076,1948,2023-09-15,Delivered
23077,4178,2023-08-30,Delivered
23078,3160,2025-08-25,Delivered
23079,3893,2025-09-07,Returned
23080,1471,2024-09-17,Returned
23081,1662,2025-01-15,Cancelled
23082,2084,2024-07-31,Delivered
23083,4615,2023-04-08,Delivered
23084,2528,2025-01-27,Delivered
23085,2662,2023-11-20,Delivered
23086,4820,2025-09-28,Delivered
23087,303,2024-08-19,Delivered
23088,3548,2025-02-25,Delivered
23089,300,2024-12-12,Delivered
23090,3785,2024-05-31,Delivered
23091,2407,2024-05-14,Delivered
23092,4554,2025-07-07,Delivered
23093,2379,2024-10-10,Delivered
23094,773,2025-03-21,Delivered
23095,3963,2024-07-07,Delivered
23096,368,2025-11-14,Delivered
23097,64,2025-12-28,Delivered
23098,3063,2023-07-06,Delivered
23099,882,2024-04-12,Returned
23100,4912,2024-02-18,Delivered
23101,3597,2025-10-15,Delivered
23102,41,2023-10-10,Delivered
23103,2448,2024-08-16,Delivered
23104,4473,2024-09-13,Delivered
23105,3399,2024-10-08,Returned
23106,1294,2025-05-10,Delivered
23107,2610,2025-10-21,Delivered
23108,1543,2023-12-27,Delivered
23109,4282,2024-12-26,Delivered
23110,2607,2023-02-15,Delivered
23111,2320,2024-08-24,Delivered
23112,1710,2025-01-06,Delivered
23113,4179,2024-05-27,Delivered
23114,2066,2024-11-22,Cancelled
23115,4257,2025-12-08,Delivered
23116,1081,2023-01-31,Delivered
23117,4380,2024-08-09,Delivered
23118,3005,2024-03-02,Delivered
23119,4299,2024-04-17,Delivered
23120,2053,2023-01-30,Delivered
23121,1915,2024-04-21,Returned
23122,4288,2023-01-23,Delivered
23123,1077,2024-04-02,Delivered
23124,4266,2023-01-22,Delivered
23125,4833,2023-06-05,Cancelled
23126,1607,2024-11-14,Delivered
23127,3810,2025-12-16,Delivered
23128,3120,2023-01-07,Delivered
23129,916,2025-10-06,Delivered
23130,3795,2025-08-12,Delivered
23131,2137,2025-12-27,Returned
23132,1959,2023-11-21,Delivered
23133,2141,2025-09-25,Delivered
23134,4434,2023-04-15,Delivered
23135,289,2025-05-18,Returned
23136,3442,2024-10-28,Delivered
23137,1469,2023-06-05,Delivered
23138,4393,2023-06-13,Delivered
23139,2691,2024-11-28,Delivered
23140,22,2024-01-08,Delivered
23141,770,2024-10-01,Delivered
23142,254,2023-07-22,Returned
23143,1766,2025-12-06,Delivered
23144,2890,2025-03-14,Delivered
23145,1269,2025-08-27,Delivered
23146,1352,2025-07-08,Delivered
23147,711,2023-02-02,Delivered
23148,4717,2025-11-26,Delivered
23149,3482,2024-10-31,Delivered
23150,1505,2024-05-02,Delivered
23151,4740,2023-06-23,Delivered
23152,319,2024-03-19,Delivered
23153,1275,2023-12-03,Delivered
23154,108,2024-12-29,Delivered
23155,683,2025-04-27,Delivered
23156,3541,2023-06-09,Delivered
23157,598,2023-01-10,Delivered
23158,2621,2023-06-20,Delivered
23159,112,2025-07-16,Delivered
23160,851,2025-03-11,Delivered
23161,3008,2024-02-01,Returned
23162,563,2025-07-06,Returned
23163,4873,2024-12-19,Delivered
23164,1955,2024-06-11,Delivered
23165,2816,2024-01-16,Delivered
23166,4461,2024-09-29,Delivered
23167,1390,2025-10-15,Delivered
23168,3097,2023-05-17,Delivered
23169,3675,2023-06-17,Delivered
23170,2751,2025-01-24,Delivered
23171,4234,2023-01-14,Delivered
23172,1418,2025-04-12,Delivered
23173,2805,2024-12-28,Delivered
23174,4511,2024-09-21,Delivered
23175,1301,2024-10-14,Delivered
23176,4029,2025-04-27,Delivered
23177,3536,2024-11-10,Delivered
23178,1173,2024-10-04,Delivered
23179,2737,2024-01-07,Delivered
23180,3877,2025-06-15,Delivered
23181,4881,2025-05-31,Delivered
23182,1237,2024-01-15,Delivered
23183,738,2025-07-28,Delivered
23184,3391,2024-10-10,Delivered
23185,1944,2024-06-14,Delivered
23186,661,2024-06-01,Delivered
23187,109,2023-01-07,Delivered
23188,2832,2023-02-18,Delivered
23189,58,2023-10-18,Delivered
23190,3730,2024-01-22,Cancelled
23191,3683,2024-11-08,Delivered
23192,100,2025-06-26,Delivered
23193,2032,2024-11-11,Delivered
23194,3601,2024-04-08,Delivered
23195,1941,2023-05-21,Delivered
23196,2117,2024-09-19,Delivered
23197,1069,2025-07-25,Delivered
23198,4326,2024-06-26,Returned
23199,423,2024-01-06,Delivered
23200,3535,2025-08-15,Delivered
23201,2963,2023-09-17,Delivered
23202,2085,2023-10-12,Delivered
23203,4162,2023-12-26,Returned
23204,3597,2024-03-28,Delivered
23205,1194,2025-02-11,Delivered
23206,4928,2024-12-02,Delivered
23207,2461,2023-08-21,Delivered
23208,4018,2023-06-11,Delivered
23209,226,2023-12-18,Delivered
23210,3165,2024-08-04,Delivered
23211,3131,2025-03-09,Delivered
23212,4120,2023-04-06,Delivered
23213,3613,2023-01-24,Delivered
23214,2732,2023-04-14,Returned
23215,2206,2023-11-28,Delivered
23216,4171,2023-07-18,Delivered
23217,4781,2023-10-28,Delivered
23218,2342,2024-05-12,Delivered
23219,3417,2023-01-24,Delivered
23220,3454,2025-02-08,Delivered
23221,649,2024-09-04,Delivered
23222,73,2023-03-28,Delivered
23223,2472,2025-04-27,Delivered
23224,2896,2023-02-15,Delivered
23225,2542,2023-12-08,Cancelled
23226,3077,2025-12-24,Delivered
23227,834,2023-08-29,Delivered
23228,1482,2023-07-12,Delivered
23229,930,2025-01-11,Returned
23230,2319,2024-06-06,Delivered
23231,3016,2025-04-20,Delivered
23232,1205,2024-11-19,Delivered
23233,4333,2023-03-26,Returned
23234,968,2023-12-29,Delivered
23235,1169,2024-09-11,Delivered
23236,3330,2024-07-25,Delivered
23237,274,2023-06-13,Delivered
23238,4806,2024-06-11,Delivered
23239,632,2024-11-05,Delivered
23240,3935,2024-05-23,Delivered
23241,4268,2023-03-16,Delivered
23242,2288,2024-08-20,Delivered
23243,3477,2024-06-18,Delivered
23244,4877,2023-09-09,Delivered
23245,3671,2024-06-13,Delivered
23246,4953,2025-10-24,Delivered
23247,2984,2025-03-08,Delivered
23248,3050,2025-05-03,Delivered
23249,3044,2023-11-20,Delivered
23250,3574,2024-11-04,Delivered
23251,2570,2023-06-09,Delivered
23252,950,2023-01-26,Delivered
23253,3311,2025-04-23,Delivered
23254,2793,2024-06-21,Delivered
23255,2638,2023-05-10,Delivered
23256,1037,2023-10-02,Delivered
23257,4922,2023-04-04,Delivered
23258,3022,2023-02-14,Delivered
23259,3738,2023-06-25,Delivered
23260,984,2023-11-29,Delivered
23261,1188,2023-05-21,Delivered
23262,2588,2025-10-10,Delivered
23263,2411,2025-12-27,Delivered
23264,3072,2023-05-05,Delivered
23265,1002,2025-01-16,Returned
23266,277,2023-11-29,Delivered
23267,2693,2025-04-10,Delivered
23268,1804,2024-11-08,Delivered
23269,2275,2023-05-18,Delivered
23270,639,2024-02-04,Delivered
23271,2304,2024-07-02,Delivered
23272,2281,2024-05-09,Delivered
23273,4572,2023-08-09,Delivered
23274,2088,2023-08-13,Delivered
23275,3674,2023-11-18,Delivered
23276,1393,2024-10-01,Returned
23277,2151,2024-08-22,Delivered
23278,3212,2023-11-03,Delivered
23279,4782,2024-06-24,Returned
23280,4953,2025-04-26,Delivered
23281,2276,2025-02-22,Delivered
23282,1349,2024-06-30,Delivered
23283,718,2025-08-24,Cancelled
23284,1660,2023-12-19,Delivered
23285,2276,2025-03-09,Delivered
23286,4845,2024-11-20,Delivered
23287,3554,2023-12-23,Delivered
23288,1123,2024-12-16,Cancelled
23289,4847,2023-08-16,Delivered
23290,2238,2024-11-02,Delivered
23291,4345,2024-09-15,Delivered
23292,2233,2024-07-03,Delivered
23293,4596,2024-09-10,Delivered
23294,2323,2024-09-20,Delivered
23295,1892,2023-02-25,Delivered
23296,2474,2024-10-12,Delivered
23297,1186,2024-03-09,Delivered
23298,2444,2025-01-26,Delivered
23299,4557,2024-08-02,Delivered
23300,859,2024-11-07,Returned
23301,527,2023-01-18,Delivered
23302,4186,2023-12-08,Returned
23303,2005,2024-03-27,Delivered
23304,284,2023-08-29,Delivered
23305,2278,2023-02-04,Returned
23306,2848,2024-09-22,Delivered
23307,1234,2024-12-09,Delivered
23308,3299,2025-05-19,Delivered
23309,2626,2023-11-14,Delivered
23310,253,2023-01-09,Delivered
23311,2390,2025-07-20,Delivered
23312,848,2024-02-14,Delivered
23313,2428,2025-07-10,Delivered
23314,3414,2023-03-31,Delivered
23315,1727,2023-03-03,Delivered
23316,1714,2025-03-17,Delivered
23317,4386,2025-03-05,Returned
23318,4292,2025-12-14,Cancelled
23319,178,2024-07-16,Cancelled
23320,318,2023-03-14,Delivered
23321,3633,2024-02-26,Delivered
23322,2747,2025-12-07,Delivered
23323,1518,2025-10-17,Delivered
23324,4902,2025-04-21,Returned
23325,2411,2025-04-12,Delivered
23326,2026,2024-03-23,Returned
23327,297,2024-10-07,Delivered
23328,564,2023-08-13,Delivered
23329,3595,2024-05-22,Delivered
23330,3986,2023-12-08,Delivered
23331,4878,2025-08-28,Delivered
23332,528,2024-10-11,Delivered
23333,264,2023-07-03,Delivered
23334,109,2024-05-24,Delivered
23335,1417,2023-05-10,Delivered
23336,1407,2024-01-12,Delivered
23337,2155,2023-09-20,Delivered
23338,4072,2025-11-07,Delivered
23339,2522,2024-07-27,Returned
23340,4871,2025-05-31,Returned
23341,4594,2024-11-11,Delivered
23342,4454,2024-07-25,Delivered
23343,116,2024-04-22,Delivered
23344,1702,2023-12-30,Delivered
23345,4681,2025-06-04,Delivered
23346,2556,2025-01-01,Delivered
23347,2840,2023-12-30,Delivered
23348,1382,2023-09-09,Returned
23349,1108,2023-08-08,Delivered
23350,621,2025-03-05,Delivered
23351,3020,2023-02-18,Delivered
23352,831,2025-02-18,Delivered
23353,4874,2023-08-19,Delivered
23354,3722,2023-07-17,Cancelled
23355,3292,2024-08-23,Delivered
23356,3514,2024-01-26,Delivered
23357,3756,2025-12-05,Delivered
23358,2744,2024-12-04,Delivered
23359,2918,2025-11-17,Delivered
23360,2688,2025-04-18,Delivered
23361,2144,2023-11-12,Delivered
23362,2625,2023-04-08,Delivered
23363,1164,2023-07-15,Delivered
23364,3535,2023-02-25,Delivered
23365,842,2023-03-10,Delivered
23366,4651,2024-06-18,Delivered
23367,3369,2025-08-25,Delivered
23368,2280,2025-01-23,Delivered
23369,3606,2023-07-31,Delivered
23370,4633,2024-05-21,Delivered
23371,1939,2023-10-03,Delivered
23372,4540,2024-07-01,Delivered
23373,1827,2024-08-17,Delivered
23374,2155,2024-06-29,Delivered
23375,4464,2023-09-14,Delivered
23376,1927,2024-01-10,Delivered
23377,530,2023-09-04,Delivered
23378,1260,2023-07-31,Delivered
23379,115,2023-08-17,Delivered
23380,347,2025-05-14,Delivered
23381,1592,2025-02-25,Delivered
23382,4858,2024-08-30,Returned
23383,4422,2023-06-24,Delivered
