return_id,order_id,return_reason
2322,28939,Late Delivery
2323,28957,Wrong Item
2324,28958,Late Delivery
2325,28963,Quality Issue
2326,28970,Quality Issue
2327,28973,Late Delivery
2328,28974,Damaged
2329,28982,Quality Issue
2330,28983,Late Delivery
2331,28990,Wrong Item
2332,28994,Quality Issue
2333,29005,Wrong Item
2334,29012,Wrong Item
2335,29014,Damaged
2336,29023,Late Delivery
2337,29040,Wrong Item
2338,29052,Quality Issue
2339,29069,Late Delivery
2340,29077,Quality Issue
2341,29081,Quality Issue
2342,29098,Damaged
2343,29102,Quality Issue
2344,29107,Quality Issue
2345,29136,Wrong Item
2346,29152,Damaged
2347,29155,Quality Issue
2348,29158,Damaged
2349,29166,Quality Issue
2350,29170,Late Delivery
2351,29176,Damaged
2352,29187,Quality Issue
2353,29194,Quality Issue
2354,29196,Damaged
2355,29224,Late Delivery
2356,29226,Quality Issue
2357,29242,Quality Issue
2358,29263,Quality Issue
2359,29269,Quality Issue
2360,29285,Quality Issue
2361,29291,Wrong Item
2362,29297,Late Delivery
2363,29321,Wrong Item
2364,29323,Wrong Item
2365,29383,Quality Issue
2366,29402,Damaged
2367,29406,Wrong Item
2368,29411,Damaged
2369,29428,Damaged
2370,29436,Quality Issue
2371,29444,Damaged
2372,29466,Damaged
2373,29516,Late Delivery
2374,29524,Wrong Item
2375,29534,Wrong Item
2376,29564,Wrong Item
2377,29570,Quality Issue
2378,29622,Damaged
2379,29681,Quality Issue
2380,29692,Late Delivery
2381,29707,Late Delivery
2382,29709,Damaged
2383,29743,Quality Issue
2384,29751,Wrong Item
2385,29758,Wrong Item
2386,29769,Quality Issue
2387,29790,Late Delivery
2388,29795,Damaged
2389,29803,Quality Issue
2390,29807,Damaged
2391,29837,Quality Issue
2392,29844,Wrong Item
2393,29853,Wrong Item
2394,29862,Quality Issue
2395,29868,Damaged
2396,29871,Quality Issue
2397,29872,Late Delivery
2398,29877,Quality Issue
2399,29891,Quality Issue
2400,29894,Quality Issue
2401,29909,Late Delivery
2402,29911,Quality Issue
2403,29922,Quality Issue
2404,29934,Quality Issue
2405,29961,Wrong Item
2406,30005,Late Delivery
2407,30013,Wrong Item
2408,30053,Wrong Item
2409,30057,Late Delivery
2410,30060,Quality Issue
2411,30064,Damaged
2412,30084,Quality Issue
2413,30098,Wrong Item
2414,30106,Quality Issue
2415,30111,Wrong Item
2416,30112,Quality Issue
2417,30140,Wrong Item
2418,30158,Quality Issue
2419,30174,Quality Issue
2420,30178,Quality Issue
2421,30197,Wrong Item
2422,30205,Wrong Item
2423,30206,Quality Issue
2424,30220,Wrong Item
2425,30243,Late Delivery
2426,30276,Damaged
2427,30282,Quality Issue
2428,30361,Late Delivery
2429,30381,Damaged
2430,30405,Quality Issue
2431,30411,Quality Issue
2432,30443,Late Delivery
2433,30445,Quality Issue
2434,30450,Quality Issue
2435,30457,Quality Issue
2436,30458,Damaged
2437,30462,Quality Issue
2438,30469,Quality Issue
2439,30471,Late Delivery
2440,30474,Quality Issue
2441,30481,Quality Issue
2442,30502,Quality Issue
2443,30504,Late Delivery
2444,30517,Quality Issue
2445,30518,Wrong Item
2446,30547,Damaged
2447,30551,Wrong Item
2448,30566,Quality Issue
2449,30569,Quality Issue
2450,30575,Late Delivery
2451,30606,Late Delivery
2452,30618,Quality Issue
2453,30621,Quality Issue
2454,30660,Wrong Item
2455,30690,Wrong Item
2456,30696,Late Delivery
2457,30720,Late Delivery
2458,30723,Wrong Item
2459,30731,Wrong Item
2460,30756,Late Delivery
2461,30765,Quality Issue
2462,30785,Wrong Item
2463,30788,Quality Issue
2464,30801,Wrong Item
2465,30808,Damaged
2466,30811,Quality Issue
2467,30814,Wrong Item
2468,30825,Wrong Item
2469,30836,Quality Issue
2470,30841,Wrong Item
2471,30872,Quality Issue
2472,30888,Late Delivery
2473,30893,Damaged
2474,30896,Late Delivery
2475,30913,Wrong Item
2476,30914,Damaged
2477,30960,Quality Issue
2478,30999,Damaged
2479,31005,Quality Issue
2480,31017,Damaged
2481,31019,Wrong Item
2482,31021,Damaged
2483,31024,Late Delivery
2484,31026,Late Delivery
2485,31031,Late Delivery
2486,31047,Quality Issue
2487,31067,Late Delivery
2488,31074,Wrong Item
2489,31079,Wrong Item
2490,31099,Damaged
2491,31105,Late Delivery
2492,31123,Wrong Item
2493,31125,Wrong Item
2494,31132,Quality Issue
2495,31138,Quality Issue
2496,31180,Damaged
2497,31183,Wrong Item
2498,31212,Wrong Item
2499,31225,Quality Issue
2500,31233,Late Delivery
2501,31245,Damaged
2502,31248,Quality Issue
2503,31262,Quality Issue
2504,31271,Wrong Item
2505,31282,Late Delivery
2506,31299,Damaged
2507,31305,Damaged
2508,31311,Late Delivery
2509,31385,Wrong Item
2510,31392,Wrong Item
2511,31394,Late Delivery
2512,31398,Late Delivery
2513,31408,Quality Issue
2514,31447,Quality Issue
2515,31464,Quality Issue
2516,31467,Late Delivery
2517,31476,Quality Issue
2518,31481,Damaged
2519,31494,Late Delivery
2520,31509,Damaged
2521,31520,Wrong Item
2522,31526,Damaged
2523,31528,Late Delivery
2524,31531,Quality Issue
2525,31541,Wrong Item
2526,31544,Quality Issue
2527,31555,Late Delivery
2528,31557,Wrong Item
2529,31564,Wrong Item
2530,31582,Late Delivery
2531,31591,Wrong Item
2532,31596,Late Delivery
2533,31599,Damaged
2534,31615,Late Delivery
2535,31623,Late Delivery
2536,31654,Late Delivery
2537,31661,Damaged
2538,31667,Late Delivery
2539,31669,Quality Issue
2540,31677,Damaged
2541,31685,Damaged
2542,31692,Wrong Item
2543,31718,Wrong Item
2544,31730,Quality Issue
2545,31736,Quality Issue
2546,31748,Late Delivery
2547,31765,Wrong Item
2548,31774,Damaged
2549,31781,Wrong Item
2550,31796,Quality Issue
2551,31800,Late Delivery
2552,31801,Late Delivery
2553,31813,Wrong Item
2554,31884,Quality Issue
2555,31919,Late Delivery
2556,31924,Quality Issue
2557,31935,Quality Issue
2558,31938,Wrong Item
2559,31955,Quality Issue
2560,31957,Damaged
2561,31987,Wrong Item
2562,31991,Wrong Item
2563,32015,Quality Issue
2564,32016,Late Delivery
2565,32031,Damaged
2566,32038,Late Delivery
2567,32050,Quality Issue
2568,32057,Quality Issue
2569,32060,Wrong Item
2570,32076,Wrong Item
2571,32101,Wrong Item
2572,32103,Wrong Item
2573,32157,Late Delivery
2574,32162,Late Delivery
2575,32163,Damaged
2576,32165,Late Delivery
2577,32190,Damaged
2578,32196,Quality Issue
2579,32201,Late Delivery
2580,32217,Wrong Item
2581,32218,Wrong Item
2582,32257,Late Delivery
2583,32292,Damaged
2584,32306,Wrong Item
2585,32307,Quality Issue
2586,32329,Wrong Item
2587,32374,Damaged
2588,32423,Quality Issue
2589,32424,Damaged
2590,32430,Damaged
2591,32438,Wrong Item
2592,32445,Quality Issue
2593,32454,Quality Issue
2594,32465,Damaged
2595,32470,Quality Issue
2596,32475,Late Delivery
2597,32486,Wrong Item
2598,32492,Late Delivery
2599,32498,Late Delivery
2600,32516,Damaged
2601,32547,Quality Issue
2602,32558,Damaged
2603,32567,Damaged
2604,32595,Wrong Item
2605,32600,Wrong Item
2606,32606,Late Delivery
2607,32615,Damaged
2608,32666,Late Delivery
2609,32670,Quality Issue
2610,32680,Wrong Item
2611,32683,Late Delivery
2612,32720,Wrong Item
2613,32733,Late Delivery
2614,32735,Quality Issue
2615,32736,Quality Issue
2616,32739,Late Delivery
2617,32769,Late Delivery
2618,32780,Wrong Item
2619,32783,Quality Issue
2620,32854,Late Delivery
2621,32858,Damaged
2622,32866,Late Delivery
2623,32877,Late Delivery
2624,32878,Quality Issue
2625,32901,Wrong Item
2626,32915,Late Delivery
2627,32961,Damaged
2628,32962,Quality Issue
2629,32969,Quality Issue
2630,33021,Late Delivery
2631,33026,Wrong Item
2632,33027,Late Delivery
2633,33037,Wrong Item
2634,33087,Wrong Item
2635,33092,Wrong Item
2636,33111,Quality Issue
2637,33132,Wrong Item
2638,33140,Quality Issue
2639,33146,Wrong Item
2640,33153,Damaged
2641,33155,Late Delivery
2642,33156,Late Delivery
2643,33168,Wrong Item
2644,33173,Wrong Item
2645,33176,Late Delivery
2646,33202,Wrong Item
2647,33211,Late Delivery
2648,33216,Wrong Item
2649,33218,Wrong Item
2650,33221,Wrong Item
2651,33231,Late Delivery
2652,33238,Damaged
2653,33252,Quality Issue
2654,33263,Quality Issue
2655,33283,Wrong Item
2656,33287,Wrong Item
2657,33293,Late Delivery
2658,33308,Damaged
2659,33318,Late Delivery
2660,33323,Wrong Item
2661,33346,Wrong Item
2662,33366,Wrong Item
2663,33392,Damaged
2664,33411,Quality Issue
2665,33413,Wrong Item
2666,33417,Late Delivery
2667,33436,Quality Issue
2668,33457,Wrong Item
2669,33464,Wrong Item
2670,33504,Late Delivery
2671,33530,Late Delivery
2672,33537,Damaged
2673,33557,Damaged
2674,33567,Damaged
2675,33571,Wrong Item
2676,33605,Quality Issue
2677,33620,Late Delivery
2678,33622,Quality Issue
2679,33625,Late Delivery
2680,33639,Late Delivery
2681,33660,Damaged
2682,33688,Wrong Item
2683,33702,Damaged
2684,33741,Wrong Item
2685,33758,Damaged
2686,33761,Wrong Item
2687,33770,Damaged
2688,33772,Wrong Item
2689,33774,Damaged
2690,33778,Damaged
2691,33779,Damaged
2692,33801,Late Delivery
2693,33804,Late Delivery
2694,33811,Damaged
2695,33834,Wrong Item
2696,33835,Damaged
2697,33877,Late Delivery
2698,33882,Damaged
2699,33886,Late Delivery
2700,33892,Wrong Item
2701,33935,Late Delivery
2702,33942,Wrong Item
2703,33949,Quality Issue
2704,33955,Late Delivery
2705,33961,Late Delivery
2706,33970,Wrong Item
2707,33995,Quality Issue
2708,33998,Damaged
2709,34020,Late Delivery
2710,34029,Wrong Item
2711,34043,Wrong Item
2712,34056,Late Delivery
2713,34061,Damaged
2714,34064,Quality Issue
2715,34065,Damaged
2716,34072,Late Delivery
2717,34075,Damaged
2718,34080,Damaged
2719,34083,Quality Issue
2720,34086,Damaged
2721,34091,Damaged
2722,34095,Damaged
2723,34098,Damaged
2724,34099,Damaged
2725,34105,Damaged
2726,34112,Damaged
2727,34118,Quality Issue
2728,34121,Damaged
2729,34133,Late Delivery
2730,34143,Damaged
2731,34155,Wrong Item
2732,34165,Damaged
2733,34182,Late Delivery
2734,34184,Quality Issue
2735,34207,Late Delivery
2736,34209,Quality Issue
2737,34234,Wrong Item
2738,34239,Quality Issue
2739,34243,Damaged
2740,34244,Damaged
2741,34268,Damaged
2742,34272,Late Delivery
2743,34281,Quality Issue
2744,34311,Damaged
2745,34317,Quality Issue
2746,34320,Wrong Item
2747,34343,Wrong Item
2748,34346,Damaged
2749,34368,Quality Issue
2750,34467,Late Delivery
2751,34479,Late Delivery
2752,34502,Quality Issue
2753,34507,Damaged
2754,34512,Quality Issue
2755,34513,Wrong Item
2756,34546,Late Delivery
2757,34549,Damaged
2758,34576,Quality Issue
2759,34599,Quality Issue
2760,34609,Wrong Item
2761,34620,Wrong Item
2762,34634,Wrong Item
2763,34637,Damaged
2764,34642,Quality Issue
2765,34645,Quality Issue
2766,34659,Wrong Item
2767,34696,Late Delivery
2768,34701,Damaged
2769,34703,Damaged
2770,34718,Quality Issue
2771,34721,Quality Issue
2772,34735,Damaged
2773,34737,Damaged
2774,34746,Wrong Item
2775,34770,Late Delivery
2776,34788,Damaged
2777,34806,Damaged
2778,34821,Wrong Item
2779,34838,Wrong Item
2780,34839,Quality Issue
2781,34869,Wrong Item
2782,34873,Quality Issue
2783,34884,Late Delivery
2784,34903,Late Delivery
2785,34927,Wrong Item
2786,34930,Late Delivery
2787,34937,Late Delivery
2788,34939,Late Delivery
2789,34955,Wrong Item
2790,34961,Quality Issue
2791,34964,Damaged
2792,34965,Damaged
2793,34975,Damaged
2794,34976,Late Delivery
2795,34981,Quality Issue
2796,34990,Wrong Item
2797,35002,Wrong Item
2798,35012,Damaged
2799,35013,Wrong Item
2800,35015,Quality Issue
2801,35035,Quality Issue
2802,35053,Wrong Item
2803,35065,Quality Issue
2804,35084,Damaged
2805,35090,Wrong Item
2806,35101,Damaged
2807,35102,Quality Issue
2808,35105,Wrong Item
2809,35117,Wrong Item
2810,35132,Quality Issue
2811,35134,Late Delivery
2812,35135,Late Delivery
2813,35140,Quality Issue
2814,35153,Quality Issue
2815,35166,Wrong Item
2816,35190,Damaged
2817,35194,Wrong Item
2818,35201,Quality Issue
2819,35213,Wrong Item
2820,35222,Damaged
2821,35247,Quality Issue
2822,35252,Wrong Item
2823,35259,Wrong Item
2824,35273,Late Delivery
2825,35278,Quality Issue
2826,35281,Late Delivery
2827,35300,Quality Issue
2828,35304,Late Delivery
2829,35320,Damaged
2830,35321,Damaged
2831,35326,Quality Issue
2832,35334,Damaged
2833,35345,Quality Issue
2834,35363,Wrong Item
2835,35371,Damaged
2836,35385,Quality Issue
2837,35417,Wrong Item
2838,35423,Wrong Item
2839,35425,Damaged
2840,35438,Damaged
2841,35443,Damaged
2842,35454,Quality Issue
2843,35459,Damaged
2844,35465,Late Delivery
2845,35474,Late Delivery
2846,35485,Wrong Item
2847,35499,Wrong Item
2848,35503,Quality Issue
2849,35513,Quality Issue
2850,35515,Damaged
2851,35518,Wrong Item
2852,35522,Late Delivery
2853,35531,Wrong Item
2854,35536,Wrong Item
2855,35552,Late Delivery
2856,35553,Wrong Item
2857,35558,Damaged
2858,35579,Damaged
2859,35588,Quality Issue
2860,35605,Quality Issue
2861,35610,Wrong Item
2862,35618,Late Delivery
2863,35624,Quality Issue
2864,35639,Wrong Item
2865,35649,Wrong Item
2866,35652,Quality Issue
2867,35672,Damaged
2868,35681,Wrong Item
2869,35682,Late Delivery
2870,35702,Late Delivery
2871,35705,Late Delivery
2872,35706,Quality Issue
2873,35719,Damaged
2874,35740,Wrong Item
2875,35750,Wrong Item
2876,35751,Late Delivery
2877,35756,Damaged
2878,35772,Late Delivery
2879,35782,Wrong Item
2880,35792,Wrong Item
2881,35795,Quality Issue
2882,35805,Wrong Item
2883,35824,Late Delivery
2884,35842,Wrong Item
2885,35847,Late Delivery
2886,35861,Late Delivery
2887,35864,Damaged
2888,35881,Damaged
2889,35888,Quality Issue
2890,35921,Damaged
2891,35929,Damaged
2892,35943,Late Delivery
2893,35950,Damaged
2894,35955,Wrong Item
2895,35958,Damaged
2896,35979,Wrong Item
2897,36003,Damaged
2898,36009,Damaged
2899,36014,Late Delivery
2900,36017,Late Delivery
2901,36053,Wrong Item
2902,36058,Quality Issue
2903,36086,Quality Issue
2904,36099,Quality Issue
2905,36106,Damaged
2906,36129,Quality Issue
2907,36137,Damaged
2908,36176,Damaged
2909,36190,Wrong Item
2910,36194,Damaged
2911,36195,Quality Issue
2912,36208,Quality Issue
2913,36219,Quality Issue
2914,36232,Damaged
2915,36234,Wrong Item
2916,36238,Quality Issue
2917,36243,Quality Issue
2918,36246,Quality Issue
2919,36304,Damaged
2920,36305,Wrong Item
2921,36318,Damaged
2922,36329,Quality Issue
2923,36335,Wrong Item
2924,36340,Damaged
2925,36351,Quality Issue
2926,36353,Damaged
2927,36354,Wrong Item
2928,36357,Late Delivery
2929,36358,Wrong Item
2930,36359,Damaged
2931,36373,Quality Issue
2932,36376,Quality Issue
2933,36395,Damaged
2934,36404,Late Delivery
2935,36414,Wrong Item
2936,36425,Quality Issue
2937,36439,Wrong Item
2938,36448,Late Delivery
2939,36465,Late Delivery
2940,36466,Damaged
2941,36474,Quality Issue
2942,36489,Wrong Item
2943,36529,Damaged
2944,36534,Wrong Item
2945,36579,Quality Issue
2946,36585,Wrong Item
2947,36586,Late Delivery
2948,36613,Quality Issue
2949,36634,Quality Issue
2950,36648,Wrong Item
2951,36667,Wrong Item
2952,36698,Quality Issue
2953,36708,Quality Issue
2954,36723,Late Delivery
2955,36724,Damaged
2956,36733,Quality Issue
2957,36739,Wrong Item
2958,36741,Wrong Item
2959,36770,Wrong Item
2960,36772,Late Delivery
2961,36778,Wrong Item
2962,36788,Damaged
2963,36793,Wrong Item
2964,36800,Damaged
2965,36804,Wrong Item
2966,36815,Quality Issue
2967,36822,Quality Issue
2968,36827,Wrong Item
2969,36840,Wrong Item
2970,36842,Damaged
2971,36857,Wrong Item
2972,36866,Wrong Item
2973,36873,Late Delivery
2974,36903,Late Delivery
2975,36904,Quality Issue
2976,36905,Quality Issue
2977,36907,Quality Issue
2978,36908,Damaged
2979,36917,Wrong Item
2980,36921,Late Delivery
2981,36938,Wrong Item
2982,36946,Damaged
2983,36948,Damaged
2984,37012,Late Delivery
2985,37013,Late Delivery
2986,37024,Late Delivery
2987,37027,Damaged
2988,37035,Damaged
2989,37059,Late Delivery
2990,37062,Damaged
2991,37068,Wrong Item
2992,37125,Quality Issue
2993,37143,Damaged
2994,37159,Quality Issue
2995,37170,Wrong Item
2996,37183,Damaged
2997,37188,Quality Issue
2998,37195,Late Delivery
2999,37227,Damaged
3000,37243,Late Delivery
3001,37247,Quality Issue
3002,37263,Quality Issue
3003,37265,Quality Issue
3004,37286,Wrong Item
3005,37315,Quality Issue
3006,37321,Wrong Item
3007,37333,Late Delivery
3008,37391,Wrong Item
3009,37433,Quality Issue
3010,37453,Wrong Item
3011,37463,Damaged
3012,37475,Quality Issue
3013,37481,Late Delivery
3014,37509,Damaged
3015,37520,Quality Issue
3016,37538,Wrong Item
3017,37540,Damaged
3018,37547,Late Delivery
3019,37560,Quality Issue
3020,37578,Late Delivery
3021,37586,Late Delivery
3022,37590,Quality Issue
3023,37595,Wrong Item
3024,37596,Wrong Item
3025,37606,Late Delivery
3026,37619,Quality Issue
3027,37621,Damaged
3028,37623,Quality Issue
3029,37638,Wrong Item
3030,37653,Quality Issue
3031,37654,Quality Issue
3032,37723,Late Delivery
3033,37727,Quality Issue
3034,37730,Quality Issue
3035,37750,Damaged
3036,37751,Quality Issue
3037,37760,Damaged
3038,37772,Quality Issue
3039,37785,Damaged
3040,37797,Damaged
3041,37828,Quality Issue
3042,37829,Late Delivery
3043,37841,Quality Issue
3044,37846,Quality Issue
3045,37848,Quality Issue
3046,37879,Quality Issue
3047,37881,Damaged
3048,37892,Late Delivery
3049,37929,Wrong Item
3050,37955,Damaged
3051,37961,Damaged
3052,37962,Damaged
3053,37967,Late Delivery
3054,37982,Damaged
3055,37985,Quality Issue
3056,38009,Damaged
3057,38012,Late Delivery
3058,38019,Late Delivery
3059,38032,Late Delivery
3060,38043,Damaged
3061,38080,Quality Issue
3062,38082,Damaged
3063,38088,Wrong Item
3064,38099,Damaged
3065,38101,Late Delivery
3066,38128,Damaged
3067,38176,Damaged
3068,38180,Quality Issue
3069,38187,Damaged
3070,38189,Late Delivery
3071,38217,Late Delivery
3072,38218,Wrong Item
3073,38229,Damaged
3074,38245,Damaged
3075,38269,Damaged
3076,38282,Damaged
3077,38287,Late Delivery
3078,38292,Damaged
3079,38294,Damaged
3080,38296,Late Delivery
3081,38300,Late Delivery
3082,38310,Late Delivery
3083,38340,Damaged
3084,38349,Late Delivery
3085,38371,Wrong Item
3086,38375,Damaged
3087,38402,Damaged
3088,38410,Damaged
3089,38412,Quality Issue
3090,38418,Late Delivery
3091,38419,Late Delivery
3092,38423,Quality Issue
3093,38425,Late Delivery
3094,38426,Wrong Item
3095,38447,Late Delivery
3096,38448,Damaged
3097,38452,Quality Issue
3098,38489,Quality Issue
3099,38502,Damaged
3100,38505,Quality Issue
3101,38522,Wrong Item
3102,38531,Quality Issue
3103,38563,Late Delivery
3104,38565,Wrong Item
3105,38577,Wrong Item
3106,38578,Damaged
3107,38584,Damaged
3108,38625,Late Delivery
3109,38631,Quality Issue
3110,38649,Wrong Item
3111,38651,Wrong Item
3112,38654,Quality Issue
3113,38656,Damaged
3114,38665,Late Delivery
3115,38667,Late Delivery
3116,38702,Damaged
3117,38703,Quality Issue
3118,38707,Wrong Item
3119,38710,Late Delivery
3120,38724,Wrong Item
3121,38742,Damaged
3122,38743,Wrong Item
3123,38764,Wrong Item
3124,38767,Wrong Item
3125,38773,Wrong Item
3126,38788,Late Delivery
3127,38795,Damaged
3128,38813,Damaged
3129,38820,Damaged
3130,38827,Wrong Item
3131,38834,Late Delivery
3132,38839,Damaged
3133,38853,Damaged
3134,38860,Late Delivery
3135,38863,Quality Issue
3136,38889,Wrong Item
3137,38900,Damaged
3138,38913,Quality Issue
3139,38971,Wrong Item
3140,38977,Wrong Item
3141,38992,Wrong Item
3142,39007,Quality Issue
3143,39014,Wrong Item
3144,39045,Quality Issue
3145,39081,Late Delivery
3146,39089,Damaged
3147,39097,Late Delivery
3148,39122,Quality Issue
3149,39145,Late Delivery
3150,39149,Late Delivery
3151,39153,Late Delivery
3152,39210,Damaged
3153,39212,Damaged
3154,39232,Wrong Item
3155,39240,Quality Issue
3156,39251,Quality Issue
3157,39280,Late Delivery
3158,39301,Late Delivery
3159,39341,Quality Issue
3160,39369,Late Delivery
3161,39370,Damaged
3162,39377,Wrong Item
3163,39386,Late Delivery
3164,39405,Damaged
3165,39420,Wrong Item
3166,39423,Damaged
3167,39429,Late Delivery
3168,39460,Wrong Item
3169,39461,Damaged
3170,39470,Damaged
3171,39492,Late Delivery
3172,39500,Late Delivery
3173,39505,Wrong Item
3174,39506,Wrong Item
3175,39511,Damaged
3176,39513,Damaged
3177,39516,Quality Issue
3178,39533,Wrong Item
3179,39555,Late Delivery
3180,39588,Wrong Item
3181,39603,Wrong Item
3182,39607,Late Delivery
3183,39636,Damaged
3184,39672,Late Delivery
3185,39679,Late Delivery
3186,39697,Wrong Item
3187,39706,Quality Issue
3188,39709,Quality Issue
3189,39712,Quality Issue
3190,39717,Late Delivery
3191,39743,Late Delivery
3192,39750,Damaged
3193,39767,Wrong Item
3194,39784,Wrong Item
3195,39810,Quality Issue
3196,39832,Late Delivery
3197,39853,Wrong Item
3198,39863,Damaged
3199,39873,Damaged
3200,39883,Quality Issue
3201,39885,Quality Issue
3202,39895,Late Delivery
3203,39900,Wrong Item
3204,39905,Wrong Item
3205,39915,Wrong Item
3206,39924,Quality Issue
3207,39928,Damaged
3208,39937,Late Delivery
3209,39955,Quality Issue
3210,39976,Wrong Item
3211,39980,Late Delivery
3212,39997,Wrong Item
3213,40006,Quality Issue
3214,40013,Quality Issue
3215,40035,Damaged
3216,40036,Late Delivery
3217,40056,Late Delivery
3218,40057,Wrong Item
3219,40099,Late Delivery
3220,40114,Late Delivery
3221,40122,Quality Issue
3222,40124,Damaged
3223,40170,Damaged
3224,40182,Late Delivery
3225,40194,Damaged
3226,40204,Quality Issue
3227,40206,Late Delivery
3228,40212,Wrong Item
3229,40225,Late Delivery
3230,40226,Late Delivery
3231,40246,Quality Issue
3232,40274,Wrong Item
3233,40302,Damaged
3234,40303,Wrong Item
3235,40308,Quality Issue
3236,40314,Late Delivery
3237,40320,Wrong Item
3238,40330,Late Delivery
3239,40334,Quality Issue
3240,40347,Quality Issue
3241,40358,Late Delivery
3242,40363,Wrong Item
3243,40390,Late Delivery
3244,40400,Quality Issue
3245,40410,Late Delivery
3246,40411,Damaged
3247,40416,Damaged
3248,40429,Late Delivery
3249,40462,Damaged
3250,40471,Wrong Item
3251,40479,Quality Issue
3252,40483,Wrong Item
3253,40504,Damaged
3254,40510,Quality Issue
3255,40533,Wrong Item
3256,40561,Wrong Item
3257,40568,Quality Issue
3258,40575,Late Delivery
3259,40577,Late Delivery
3260,40579,Wrong Item
3261,40584,Wrong Item
3262,40637,Quality Issue
3263,40643,Quality Issue
3264,40661,Late Delivery
3265,40680,Late Delivery
3266,40697,Damaged
3267,40707,Late Delivery
3268,40712,Wrong Item
3269,40714,Quality Issue
3270,40723,Quality Issue
3271,40725,Quality Issue
3272,40759,Quality Issue
3273,40764,Damaged
3274,40774,Wrong Item
3275,40784,Wrong Item
3276,40792,Wrong Item
3277,40803,Late Delivery
3278,40809,Wrong Item
3279,40813,Wrong Item
3280,40825,Late Delivery
3281,40828,Quality Issue
3282,40834,Quality Issue
3283,40845,Wrong Item
3284,40875,Late Delivery
3285,40879,Wrong Item
3286,40889,Wrong Item
3287,40918,Late Delivery
3288,40925,Damaged
3289,40927,Damaged
3290,41043,Damaged
3291,41059,Wrong Item
3292,41063,Wrong Item
3293,41076,Wrong Item
3294,41084,Damaged
3295,41095,Quality Issue
3296,41100,Wrong Item
3297,41111,Damaged
3298,41124,Wrong Item
3299,41161,Damaged
3300,41190,Damaged
3301,41196,Late Delivery
3302,41227,Wrong Item
3303,41281,Wrong Item
3304,41291,Damaged
3305,41296,Quality Issue
3306,41297,Wrong Item
3307,41334,Wrong Item
3308,41342,Wrong Item
3309,41346,Quality Issue
3310,41352,Quality Issue
3311,41357,Damaged
3312,41389,Damaged
3313,41391,Quality Issue
3314,41403,Damaged
3315,41419,Late Delivery
3316,41440,Wrong Item
3317,41451,Quality Issue
3318,41494,Damaged
3319,41509,Wrong Item
3320,41539,Wrong Item
3321,41555,Late Delivery
3322,41588,Quality Issue
3323,41605,Quality Issue
3324,41636,Quality Issue
3325,41640,Wrong Item
3326,41645,Damaged
3327,41646,Wrong Item
3328,41662,Wrong Item
3329,41675,Damaged
3330,41704,Wrong Item
3331,41706,Late Delivery
3332,41715,Damaged
3333,41743,Late Delivery
3334,41760,Quality Issue
3335,41768,Wrong Item
3336,41778,Late Delivery
3337,41786,Late Delivery
3338,41802,Quality Issue
3339,41823,Damaged
3340,41844,Quality Issue
3341,41848,Damaged
3342,41874,Quality Issue
3343,41879,Wrong Item
3344,41882,Late Delivery
3345,41902,Quality Issue
3346,41903,Quality Issue
3347,41924,Late Delivery
3348,41937,Wrong Item
3349,41941,Damaged
3350,41957,Quality Issue
3351,41960,Late Delivery
3352,41965,Wrong Item
3353,41991,Wrong Item
3354,41999,Damaged
3355,42010,Late Delivery
3356,42023,Damaged
3357,42044,Quality Issue
3358,42045,Late Delivery
3359,42058,Late Delivery
3360,42067,Late Delivery
3361,42083,Quality Issue
3362,42106,Late Delivery
3363,42114,Damaged
3364,42116,Damaged
3365,42122,Quality Issue
3366,42146,Damaged
3367,42167,Quality Issue
3368,42189,Late Delivery
3369,42192,Damaged
3370,42194,Quality Issue
3371,42198,Quality Issue
3372,42204,Wrong Item
3373,42241,Wrong Item
3374,42255,Quality Issue
3375,42259,Late Delivery
3376,42273,Wrong Item
3377,42278,Damaged
3378,42279,Late Delivery
3379,42290,Quality Issue
3380,42292,Quality Issue
3381,42302,Quality Issue
3382,42304,Damaged
3383,42326,Damaged
3384,42327,Damaged
3385,42365,Late Delivery
3386,42372,Quality Issue
3387,42376,Late Delivery
3388,42389,Wrong Item
3389,42397,Damaged
3390,42401,Late Delivery
3391,42423,Late Delivery
3392,42426,Wrong Item
3393,42428,Wrong Item
3394,42437,Damaged
3395,42473,Late Delivery
3396,42487,Late Delivery
3397,42499,Quality Issue
3398,42512,Late Delivery
3399,42516,Wrong Item
3400,42520,Late Delivery
3401,42534,Wrong Item
3402,42536,Quality Issue
3403,42539,Quality Issue
3404,42541,Quality Issue
3405,42543,Wrong Item
3406,42551,Damaged
3407,42552,Wrong Item
3408,42581,Wrong Item
3409,42590,Wrong Item
3410,42591,Wrong Item
3411,42616,Quality Issue
3412,42620,Damaged
3413,42639,Quality Issue
3414,42658,Quality Issue
3415,42675,Quality Issue
3416,42677,Damaged
3417,42696,Late Delivery
3418,42702,Damaged
3419,42714,Late Delivery
3420,42719,Quality Issue
3421,42746,Quality Issue
3422,42753,Wrong Item
3423,42781,Quality Issue
3424,42811,Quality Issue
3425,42813,Damaged
3426,42820,Wrong Item
3427,42822,Wrong Item
3428,42829,Late Delivery
3429,42856,Damaged
3430,42870,Damaged
3431,42877,Late Delivery
3432,42889,Damaged
3433,42911,Quality Issue
3434,42928,Quality Issue
3435,42930,Late Delivery
3436,42942,Damaged
3437,42946,Quality Issue
